"","date","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
"53",2023-01-18,-6.59931849429456,-3.58866548129171,-2.32218407772331,0.0762651148411339,-0.753186807958086
"54",2023-01-17,1.01084904747638,0.0829792677377767,-1.07845859588616,0.0287189988426777,0.100138766553725
"55",2023-01-16,1.57547268309752,1.32715724148607,-0.235097677313623,1.06909442067007,-0.815722586220761
"56",2023-01-13,2.28378048775248,1.0906693169775,-0.579910943438196,-2.12812545594828,1.60775594070771
"57",2023-01-12,-4.38884607596009,-6.55033595208618,-0.322796219882804,-0.563796202918913,1.88571741345329
"58",2023-01-11,-1.44018578080927,-3.20285432182203,-1.24530897490081,0.0936933183174496,-0.720922087551679
"59",2023-01-10,3.72771378922793,2.00728482353048,-0.435524920346402,-0.0538931865647228,-0.304416374337039
"60",2023-01-09,1.01427719436953,-4.64914779811725,-0.589852827656678,-0.855172789733111,1.9091037594975
"61",2023-01-06,-4.196424865276,-9.7036093981459,-0.42588491580498,-0.609635724164497,1.67320853917594
"62",2023-01-05,1.73871898247331,2.46044526122734,-2.94071556132145,1.69624984214342,-0.155411582819157
"63",2023-01-04,-2.11945120972801,-3.82597600066681,-2.01213767643362,-0.954837501715382,1.05053297023509
"64",2023-01-03,-2.40743940740505,0.0340488817289049,-3.32771472783283,1.63405682846826,-0.99802502461328
"65",2023-01-02,-1.47011490620215,1.37179313627848,-0.715386014424864,0.394524466900285,-0.659654267341034
"66",2022-12-30,2.18922677771291,-0.126435502295884,1.05719517271447,-0.805954419649447,2.10521568770325
"67",2022-12-29,-0.909035548912626,-2.51882723303973,-1.55594284360355,0.301694434082825,1.69051157489763
"68",2022-12-28,-1.03703383995283,3.27534516504068,2.30550393485534,0.980008486872732,0.318359713236575
"69",2022-12-27,5.31268164973467,2.26650828598502,0.61315456583982,1.74419577696237,1.97394702343441
"70",2022-12-26,0.23268050036004,-0.974471221398132,0.174525660554509,-1.06106300971538,0.194589432593117
"71",2022-12-23,3.77305845371186,0.408020226622885,1.51084488133565,-0.971117839471959,1.41328826289518
"72",2022-12-22,-1.35613651665804,2.06699397570009,-1.82749348700633,-1.36511455005612,-0.413967257569664
"73",2022-12-21,1.06995457310094,-2.00803082144055,0.0909727422517332,0.107351279609986,-2.07627198027377
"74",2022-12-20,3.0430988229154,1.05543732147872,5.13795976131737,0.0719437455381297,1.58915826992725
"75",2022-12-19,3.90688428764,2.59490937393106,1.15887384724691,0.0207352199500713,1.94566910978925
"76",2022-12-16,-1.91390726301545,1.40321201301436,1.5020018167174,-1.20842936824633,0.687578173757103
"77",2022-12-15,-2.46252564617737,3.91508127499081,-3.20389717339911,4.67831546296278,-0.877956002179841
"78",2022-12-14,-1.64138871359851,-0.0962011699396398,-0.762173974935171,-1.25375191235697,0.881767271771383
"79",2022-12-13,-4.64308466034179,-6.85557012292418,0.246159878627008,-2.06541979005909,1.42772510941706
"80",2022-12-12,2.71525953507137,1.12176880235296,-1.53266271713416,1.05339996179542,-0.120718738917973
"81",2022-12-09,3.02729905657186,1.59607836838865,0.145260683917046,-1.91586560851489,1.2555775267151
"82",2022-12-08,3.72575527330693,0.0360416550998728,0.802483569113522,-0.87185343374902,-0.341409745110142
"83",2022-12-07,-5.72098527192809,-3.12680188850271,-0.02035552995253,-0.977932101095006,0.540154914755574
"84",2022-12-06,-5.25648170867724,0.791686692152983,-2.26522631616043,0.288682315098387,-0.857430845829914
"85",2022-12-05,3.5572500584968,4.94036831305654,-1.81736311426899,-1.58130622762721,0.356685879175607
"86",2022-12-02,-0.530823114476325,-0.847194570642125,0.416156162700724,1.72884773433388,-1.46218822020234
"87",2022-12-01,-4.4545641827505,-10.1258105337988,0.960191553484128,-0.513253080040306,2.95307968294511
"88",2022-11-30,-0.156079329698207,-5.23789249713747,1.46080235806028,1.02433987345521,-2.06359938659439
"89",2022-11-29,1.18112500639796,1.6836973141082,1.38981484114025,-1.36502997771319,0.749017802712279
"90",2022-11-28,-1.30653264368362,3.01968406645045,-1.25196607118977,0.0300311515848319,-0.714680685880446
"91",2022-11-25,-0.136876553435675,-0.148977245877282,-1.11889236206034,0.860692517184373,-0.700889105681119
"92",2022-11-24,-1.19731420142864,-2.55827696668517,0.86460970761544,-0.289449134702567,1.47276167095511
"93",2022-11-23,-1.49366299726691,-3.54762660530245,-1.82997868763734,0.308049814818371,1.00574640976939
"94",2022-11-22,-1.02484753612056,-3.63039616042933,-1.20802998440992,-0.120862386012278,1.54249057538955
"95",2022-11-21,1.30657229637938,1.77935422112823,-1.14694593872868,3.27273148866073,-2.70479587791708
"96",2022-11-18,2.54327499171827,0.720365653403668,-1.84432330465181,-1.74862175064607,0.692387202010331
"97",2022-11-17,2.44428091625764,5.09044999301181,-1.53181559981,0.475402464965849,-0.321737640858704
"98",2022-11-16,-5.11088724007301,-0.654177118379736,-3.97665919749699,1.40840288913714,-0.354951515403224
"99",2022-11-15,-1.77361111434085,-4.77864500549983,-1.28658048806741,-0.392602912412713,0.484876053182048
"100",2022-11-14,3.82691663369108,-0.383073918122787,-3.36782907078944,-1.87427811722954,-0.592627166367872
"101",2022-11-11,-3.09629710814555,-6.24164432413584,2.17891590639525,-3.11833191831879,3.82109625180388
"102",2022-11-10,-8.93073933570382,-15.1092850514902,-3.06257087466663,-0.819846769765829,0.714294254310235
"103",2022-11-09,-3.00398442781684,2.9329365317555,-0.738241019766656,0.338686752387615,-1.04399871377881
"104",2022-11-08,-3.95196463024689,-2.74833347481983,0.509160153784403,-0.956403639139037,1.55957426310616
"105",2022-11-07,4.51195462090882,-0.421290296512526,0.339802589542816,1.04811417559742,1.96464870000099
"106",2022-11-04,2.79854378750642,-5.85694681801572,4.57313990103093,-1.85930071499571,3.80959670778055
"107",2022-11-03,-0.983774959766688,6.79657126122904,-3.95266254116197,2.76837396312533,2.08066276616961
"108",2022-11-02,1.09709212676086,0.369490883350191,0.555827708931409,0.147161612421482,-0.288586129702126
"109",2022-11-01,0.0199926458448898,-1.50592216060829,-1.53650091736018,-0.14540934055597,1.26877996324871
"110",2022-10-31,2.96230194655976,4.68958065558952,-0.267119512946056,1.6698471405909,-0.141248503982139
"111",2022-10-28,5.73984011172373,1.16149609309088,-1.24907366100912,0.637160400576951,-1.69188229433557
"112",2022-10-27,-2.4770870890551,-2.01994838393321,-2.38640277914384,2.72243079401304,-1.742365940351
"113",2022-10-26,-2.48833610622301,-5.30802584474734,-0.374454589521992,-3.1911144056564,2.64694461928588
"114",2022-10-25,-4.95701815929877,-5.44400038383308,-2.21815452138388,-1.39753934292135,1.96057338262325
"115",2022-10-24,4.192537710575,0.383560801866134,-0.762836185105296,1.81697713077502,-0.944225661518737
"116",2022-10-21,-1.95918519219396,-1.72149549847114,3.0081603492235,0.299888573645335,0.192193224097594
"117",2022-10-20,6.15705870876103,0.692473676957464,1.73410358996866,2.29690123735985,1.86241016128059
"118",2022-10-19,4.91271472546169,6.31339950693755,0.208254496780819,1.12113096055486,0.0168515997799128
"119",2022-10-18,-0.500479438222765,-0.40530043527042,-2.89539268765191,-1.32752036403188,-0.865226439163437
"120",2022-10-17,3.13780268670403,-3.30363594876463,0.423393688996618,0.800474983964528,3.26911557587095
"121",2022-10-14,2.39989427883568,2.56824554117777,-0.396547486840184,1.91298728430653,-3.99027920674145
"122",2022-10-13,6.96271057907003,1.50084251741562,-0.999813288456414,2.46106957382119,5.27785974339551
"123",2022-10-12,-1.79047939342589,2.15765604869323,-0.344573712984998,0.888093566418238,-0.9107014617284
"124",2022-10-11,0.226633177530247,3.76209855639607,2.3738050828571,3.52140046460487,5.08731632308353
"125",2022-10-10,0.372117678292705,2.46197666728681,-0.921880761689147,0.182384098425804,-1.36049604462885
"126",2022-10-07,2.51332477240233,3.24741896156242,1.9406032373126,1.73988927306554,0.10928369846517
"127",2022-10-06,3.60828887937824,1.99748134120872,-2.39329198706341,0.0220014087541873,-0.549475564102909
"128",2022-10-05,3.16034958983206,4.42877762058992,-0.00794296195455734,-1.2901473769341,-1.22404493225575
"129",2022-10-04,2.8854815595051,-6.74790915910122,-2.54814433017489,-1.72202204996813,2.2015817044276
"130",2022-10-03,-0.786529399987211,-7.09068538273067,-0.5060380864371,4.3371144384054,1.17287900520451
"131",2022-09-30,2.78947497036778,1.96144034286364,-0.990676741305045,-1.57894693877096,0.587904339018231
"132",2022-09-29,-0.91719395790278,2.31730207910608,-1.36374019156836,-4.47799425905981,4.64827899576746
"133",2022-09-28,-10.9102845907399,-7.05293391218355,2.43458117509598,2.82187090306947,2.44940667841903
"134",2022-09-27,1.77958178182449,3.80710050232942,3.55483942033531,-0.550330817497596,-0.0570158582971301
"135",2022-09-26,3.97515346791457,10.1042871307865,-0.937473334955058,0.24245636683778,0.800499373510324
"136",2022-09-23,-3.11764074388031,7.88308158904596,-1.15083277783176,1.53078424389546,-3.17298248039675
"137",2022-09-22,5.0890905723617,5.64823473397271,0.638691112214672,2.86123697955984,3.5684834116777
"138",2022-09-21,-1.80668108144525,0.593573747363385,-2.55536914811087,0.930126382987448,-1.70099667184665
"139",2022-09-20,2.0316705470932,2.1657029924621,1.95395004423371,0.175205000528835,-1.66298744890791
"140",2022-09-19,3.00287870492488,1.80184858346589,-3.327246512535,-0.131080795092554,2.52410817311759
"141",2022-09-16,-3.15432636539174,2.24136536737434,1.8082124909931,-0.762125673124926,0.397776203386017
"142",2022-09-15,1.1721194219615,4.16701125111,-2.44098055254326,0.97014794547244,-0.229041458166953
"143",2022-09-14,-0.346845115595555,0.249139343810825,0.402141807836516,0.816782318964579,0.244559785053806
"144",2022-09-13,2.01237352452378,8.73994674805366,-3.1003378461237,4.13580754315293,0.0149575839017809
"145",2022-09-12,2.7844312646253,-1.10129745169044,-0.556731874023338,-0.542377366405416,2.65250980884649
"146",2022-09-09,4.59071986155072,-2.95721899842004,-0.831253738610658,-1.3372479700298,2.41934692888618
"147",2022-09-08,2.47272364522371,-0.293316319556222,-2.42155494254289,-0.785688046012242,0.764171773403425
"148",2022-09-07,-2.3049098387269,-1.81966442321591,-1.54120566394168,-0.481328094476812,-0.665637977487564
"149",2022-09-06,6.1969742585261,5.29714774184837,-0.0732888383500566,0.154788877282777,0.445490485194317
"150",2022-09-05,0.559455434857256,1.49776085627755,-0.442584632269533,1.11785838899751,-0.727546731650075
"151",2022-09-02,-1.65658698690958,-3.22620550089384,0.862764018548874,0.582994115769879,-0.886945111015994
"152",2022-09-01,2.14043597167352,6.47457064043602,-0.469243711960187,-0.0267060624918049,-0.280193864621163
"153",2022-08-31,-0.996594023234678,3.61355460117034,1.37861045439187,-0.882233676210907,2.09672447276012
"154",2022-08-30,-1.65823367545096,3.10840501998915,-0.451292781828624,0.981394186986843,-0.466272047666126
"155",2022-08-29,1.83161283630341,4.47346367169048,0.121111742671128,1.39304232489859,2.43126585154791
"156",2022-08-26,-0.897041451118972,2.42871355075185,-0.879263600486357,0.317226748966758,-0.498060494765388
"157",2022-08-25,-1.89523388992389,-2.72017540661461,-2.31011093663692,0.651770257423322,0.837297201232132
"158",2022-08-24,3.59602767659884,1.69362635056375,-0.515795055823609,0.806420284280197,-0.390808253440538
"159",2022-08-23,-0.0512411129483393,-1.07222618644412,2.25505760088198,-0.501815759693819,1.97967594668902
"160",2022-08-22,1.07250318715162,5.36354529052418,-0.266729625111668,2.62418917538221,0.853370617158075
"161",2022-08-19,2.66001852479339,4.83580744585585,1.79889298710937,1.53796402589311,-0.576119487023617
"162",2022-08-18,-0.625776978725894,0.294926735997214,0.417533499268994,1.929257504129,-2.13662728617561
"163",2022-08-17,1.72349702059255,3.6118963967293,1.71403907324159,0.183779764030775,-0.157898490563329
"164",2022-08-16,0.986621946525724,1.45180277234472,-0.105943553218139,-0.154781855573779,-0.640688949671729
"165",2022-08-15,-1.89989960475225,0.381702461959561,-2.78580010959356,0.985054927157575,-1.43811663311869
"166",2022-08-12,-0.370640712992719,-0.106843060791514,-2.11167281341171,0.50213657493711,-0.845576428058348
"167",2022-08-11,4.23659966507795,0.0704572826893383,1.33394819744253,-1.09592722479191,-1.82959457204813
"168",2022-08-10,0.996774759069996,-5.71182502598452,0.318780221393272,-3.09525146320727,1.46969034873456
"169",2022-08-09,0.55287635613636,2.39573938935054,0.264849970834329,-0.0261074140475188,1.27051685499475
"170",2022-08-08,-0.854352414556084,-2.61778689756597,-1.16133203854665,1.42847264562446,1.18307084701647
"171",2022-08-05,8.27685236509967,6.19855333351282,-1.63738263759419,0.00511370120154637,0.840004355159529
"172",2022-08-04,-2.415264561787,-2.56890018101507,-0.128116793101844,-1.27277187353147,0.957118884461298
"173",2022-08-03,0.446715016747334,-0.133441936010836,-1.00196729308242,0.595279092120881,-2.23455489724431
"174",2022-08-02,6.17523482444964,4.87336689959413,-1.14836339863736,-2.45594857063954,0.287148402770148
"175",2022-08-01,-2.2363501809364,-1.35175056216628,-2.76073543029946,1.49921610498296,2.32612771670485
"176",2022-07-29,2.48412278290003,-2.93954060705078,-0.850049787555533,-0.0464509462533059,-0.550596124444415
"177",2022-07-28,-1.18433193229559,-7.07044271689487,-0.695091354962768,4.16539155679671,2.6826965557071
"178",2022-07-27,-0.891307718021178,-2.4707704039473,2.25495802288771,-0.0827341788159175,-2.74544218646166
"179",2022-07-26,-1.66212407347664,1.59234060712484,0.842502414056796,0.0752934650021499,-0.76886204358721
"180",2022-07-25,2.61716442643316,1.5792701717176,-0.446686836417945,1.31974812491846,1.81179066782267
"181",2022-07-22,-4.20813936866971,-5.55021268174295,0.183946862227457,0.899385344530689,-0.163858579616813
"182",2022-07-21,-6.1634595666765,-3.00885005748162,-3.44832558374079,0.506977278570073,-0.328018136260733
"183",2022-07-20,1.88702005907518,-0.399958109407546,-1.45555659604787,-1.41596532193103,-2.00334767958722
"184",2022-07-19,3.98531555678836,-0.476808432304524,-0.120277519584914,-0.921730205355418,0.78571930304177
"185",2022-07-18,3.67281513292996,-2.49574268810245,-0.876097287897796,-0.279180733208908,2.46303237647758
"186",2022-07-15,1.32031509142813,-4.35987560371128,0.3235648962341,-0.585241697486758,0.0201059999556615
"187",2022-07-14,0.243427026609107,4.79315107529593,-0.957068535309715,2.28862718425003,-2.85456379234245
"188",2022-07-13,1.98680830676277,0.761188192294504,-3.53811279109107,3.61456495726858,3.98602150565594
"189",2022-07-12,-1.50659299099419,0.0435482358184658,-2.27084150571955,0.899714611338587,0.330548813934099
"190",2022-07-11,-3.68828672702385,1.71797314099792,-5.11671331203377,3.06717477037834,-0.146851800275851
"191",2022-07-08,5.5989605281637,0.2504094586074,-0.288977316441075,-0.00939694300828377,0.319500431637789
"192",2022-07-07,6.69446859852846,-2.48712885815591,-1.89138696801248,-0.924475137988547,1.01990269288132
"193",2022-07-06,5.67481042260304,2.75771857426025,-1.08625173149006,-2.08174413159266,-0.468297610670668
"194",2022-07-05,-3.15602801511158,4.02444659722509,-4.86215664789777,3.34328625033323,-2.50810921645492
"195",2022-07-04,0.809893187493241,-0.476774563646241,0.668660200998718,-0.0882298147233512,0.762014862510482
"196",2022-07-01,-3.15033731116214,-0.836338759609997,-1.15306073541508,2.04089921504958,-1.72661668092296
"197",2022-06-30,-7.18482751762948,-0.903174227539324,1.1652333274766,1.70630337698979,1.31834513412674
"198",2022-06-29,-7.51707913911973,2.53720185316011,-2.42059829575597,-0.0155831284788793,1.26550858080985
"199",2022-06-28,-2.53158249783732,3.35722910630649,-0.176357250335632,0.0460672640013844,0.104016738833524
"200",2022-06-27,3.23986162433376,1.22449211964473,-0.835147347534985,-0.673481753126293,1.74828316633965
"201",2022-06-24,5.65548670335444,-2.2107795468835,-0.333835263306972,0.868918543488908,0.831438084618166
"202",2022-06-23,-3.17294374127871,0.207138612626468,-2.51064031267968,1.15425721344629,0.86504945122062
"203",2022-06-22,-9.45722899689597,-1.57481303355509,1.22569894558148,0.292449853539301,-0.540452428582738
"204",2022-06-21,5.5773228053441,0.808473264203972,-1.10997851435562,0.473236302000705,1.63388128955888
"205",2022-06-20,-0.146348196680543,-1.44891082337736,1.02193129881961,-0.860402251236142,1.39780369614649
"206",2022-06-17,-1.22687595132359,2.44017751636279,-2.7630728457914,0.133489850349398,-3.34119938154481
"207",2022-06-16,-5.81115797982873,-1.75463950372026,2.67377268386306,1.63462252738548,7.18153347217669
"208",2022-06-15,-5.26623948608543,-8.04980982108851,2.01968671348266,1.53661837217783,-4.47890011666825
"209",2022-06-14,2.58638267687252,6.02505255225056,-5.81493003868738,-0.729753403391314,2.75585570597128
"210",2022-06-13,7.64589837643186,18.1352775096362,-1.44763482310121,4.24921082488377,6.59164814957845
"211",2022-06-10,3.48432481836547,10.2883835577808,-1.91842459512872,3.3812591806184,2.21824976997533
"212",2022-06-09,-0.00508752211608894,3.33147827765031,-1.21047175752366,2.21992105828921,0.541049993127335
"213",2022-06-08,2.31314415124742,1.50557802293858,-0.204150875041564,0.162505904865271,-0.0344041782405521
"214",2022-06-07,-2.5453656382919,0.507544473795017,-0.199898036866568,0.954692579164205,1.09118361545601
"215",2022-06-06,4.09219558912929,2.50275861121723,-0.159708512592067,-0.237643430736317,0.850972133517988
"216",2022-06-03,1.93093624405329,1.95869321921221,1.09189168474766,2.6209412514101,-0.652053122033458
"217",2022-06-02,0.43427502056077,-2.51316812123624,1.13043451681621,0.29056766685141,2.67890369589015
"218",2022-06-01,4.21239989688905,3.06180360401425,-1.32420573440631,-0.25333403783944,-1.17335918002493
"219",2022-05-31,4.66950400229926,3.67886122750124,-1.00646425306898,0.761040936665847,0.0380162214766535
"220",2022-05-30,0.776786036585035,-1.75842758637519,2.08872124786577,-1.26332110563713,1.79647538400339
"221",2022-05-27,2.512098248074,-3.44518059991905,-0.90910249654943,-1.45165842804387,0.347830059378811
"222",2022-05-26,4.91854359294022,-5.01640843082441,-1.88237488356966,0.0203392355796817,-2.20668118419937
"223",2022-05-25,1.27675530514018,-2.47731480573149,-3.33545618460477,-0.516338427676238,-3.28976227650581
"224",2022-05-24,-5.96819997348329,-2.72358019543426,-0.986523878365687,0.408057447080088,-0.189305149520304
"225",2022-05-23,5.07718410743952,-0.950103803177901,1.77683973676471,-1.3230106818269,2.0088944027497
"226",2022-05-20,-3.03095396066552,-0.712848435054573,-1.38463475961657,-1.01411799194146,-0.488524152300478
"227",2022-05-19,-3.44338130686727,-1.40624542530996,-0.300110509485078,-2.12381451675295,3.87294022689049
"228",2022-05-18,-5.9939185943748,1.48771465386765,0.471011854550607,2.63070418606161,-0.450154449166906
"229",2022-05-17,5.42086692515843,0.125110932114909,1.79426446894679,-2.20233922235272,3.18660774550144
"230",2022-05-16,-1.41421702440972,-0.575596230727028,-0.456409612342537,0.997032488341386,1.99672384170578
"231",2022-05-13,6.6599141757157,0.0283768365888944,1.95225724280493,1.28861188185583,1.2544393478524
"232",2022-05-12,-5.51605491283932,3.28891393109108,-2.74836408957602,1.13486468711275,-0.743222386596991
"233",2022-05-11,-0.531144215793865,-2.5307063886012,1.17512620277264,2.55856035239257,0.218688852858811
"234",2022-05-10,-3.36757414525157,1.3867487944254,-2.75809995578241,-0.639897172237961,0.160316460814144
"235",2022-05-09,-7.57600774956896,3.65549351199645,-1.91699719580171,1.79758822971672,0.240642320397922
"236",2022-05-06,0.896813054307047,2.88719935670486,1.66852230936127,-0.248508428800097,1.84222718550275
"237",2022-05-05,3.79636107018614,3.22692671450342,0.669865484715219,0.755550190039513,-0.269197175502541
"238",2022-05-04,-2.07833321744322,-2.77455702584135,1.65131898143989,0.712142200320008,-0.129467421891517
"239",2022-05-03,0.879717370642851,-1.37527239308386,-0.874772021224171,0.551215672754963,0.1588272114801
"240",2022-05-02,1.77355551541031,6.22735107456082,-0.479929824124641,-0.347684253662415,1.18148329998686
"241",2022-04-29,0.117287997098238,2.49858883816013,0.227408895022826,-1.54619555174716,4.01657395891259
"242",2022-04-28,3.16269061820789,2.00266816059968,0.603163967504789,2.34477975315323,-2.52035294907064
"243",2022-04-27,0.954815912767432,2.73113580103751,1.49121385147908,0.430576861298532,-0.893186639055691
"244",2022-04-26,-3.62287205573585,-0.131055636136312,-0.395661198354334,-0.423418650213334,-1.44557927929474
"245",2022-04-25,-5.07148900088909,1.35531042840527,-3.14066605952097,1.87296398678173,-0.738759084293627
"246",2022-04-22,-2.02214733304138,5.01610430778562,-0.821148604661224,1.55485321059462,-1.31336947802295
"247",2022-04-21,3.43718006478804,3.44851426683029,0.344248821663206,2.34094263671978,-0.154578507021162
"248",2022-04-20,-2.51380315625493,-2.50738672175193,-0.655433015448936,0.95122769905873,0.686994976536812
"249",2022-04-19,3.97607703326534,4.53902582859654,0.0435801114019111,-0.356140626910996,-0.520300751373992
"250",2022-04-18,1.47944387839356,0.840138832376434,0.63535470337758,0.697939640412978,-0.0981972512114411
"251",2022-04-15,1.79802525052719,-0.384835979751538,-0.0117069621745198,-0.361332846098339,-0.192988001149672
"252",2022-04-14,6.07358941903355,3.50844699927128,0.330339196648174,1.39547495157057,-0.627852195980147
"253",2022-04-13,-0.884758515762664,-0.426399037861974,-0.133133231642648,-0.712023036780642,2.09032247591879
"254",2022-04-12,-3.52031642912571,-2.74736554726896,0.813808261541301,-0.89520982131679,0.482738406174881
"255",2022-04-11,0.896810449978894,4.0823634982197,1.69915789670272,1.91332728867029,1.28224173902025
"256",2022-04-08,2.84010286248467,2.56384931146027,1.9639170843869,0.948518415567476,0.879589567168132
"257",2022-04-07,0.320460975295519,1.93669571000339,0.436018840456399,-0.247795201974835,-0.104436221313967
"258",2022-04-06,-0.76531806441746,4.34871039951454,1.10796929702548,0.718201646005313,1.16235051042809
"259",2022-04-05,4.79347745944688,3.40715997758663,0.838267301142317,-0.826525218775414,-0.843916098002447
"260",2022-04-04,2.53401074229963,-0.703671242541495,-1.33563574269594,0.419651595223939,0.880908053406711
"261",2022-04-01,3.04274805311339,3.63893537225312,-2.05978177761362,-0.804860610587843,-0.236535908109505
"262",2022-03-31,-1.98719160985571,0.0956362977678033,-1.41489541213341,-0.0261330895645135,-0.779589757932867
"263",2022-03-30,-1.20356528479293,-3.84078767725497,0.114485668203786,-0.419509721365897,0.789432643691237
"264",2022-03-29,-0.97615411481839,-3.38658595217997,-2.7542425174969,-3.07255803200764,-0.537267158140634
"265",2022-03-28,-0.132372616959949,1.77607663299497,-2.09767933212068,1.54002047624429,-0.911791668409417
